id_komentar,author_name,text_display,Sentimen
Ugwb4e7dGBQsGBK-xF94AaABAg,Ahmad Ghazali Mughni,Tatanan baru kaya omongannya rangga sasana,0.0
Ugzm-Cxwn_MCIv9qkwJ4AaABAg,Ridwan,Akibat salah kebijakan =  Salah pemimpin,-1.0
Ugx1SaWK3tdz72oZ9ZZ4AaABAg,Maraja H,"Biarrr terserah anda, percuma gua karantina 2 bulan",-1.0
UgxuQkrjwUo6FNyYIlV4AaABAg,Ksatria Tani Chanel,"Tatanan Baru Di Masa Pandemi
Bpk, presiden RI Mmprbolehkan ibadah di masjid-masjid sprti biasa dan Bpk presiden pun akan mengadakan acara doa bersama di monas agar covid19 cepat berakhir...",0.0
Ugzms5Vz5AB4-GxzIwJ4AaABAg,Andri Tanjung,"New Normal = Menularkan Seluruh penduduk Indonesia dengan Covid19, tinggal alam yg memilih siapa yg akan hidup siapa yg tidak",0.0
UgwbHRfCEynf-IMVDk94AaABAg,aprilianto akbar,Kasik kabar yg baik baik saja.jangan yg meninggal di umumkan terus.yg sehat saja yg di umumkan,0.0
UgzSB2ZPkavgE4HZtVh4AaABAg,Dhiqi Harjuno,Indonesia ngadepin corona paling telat tapi pengen kelar duluan,-1.0
UgwH-PJfsVayf9C5lhd4AaABAg,aga perbawa,"Kayak nya pada seneng ngumpet dirumah aja terus dapat bansos gaji di potong setengah,tunjangan hilang,akhirnya ngirit gk jajan2,jadi yg jualan (fisik)sepi,akhir nya disalah2in juga gegara bisnis e-comerce dikata2in punya aseng.lah lur lur mao nya apa?",0.0
UgzUWASIPATpF32IgTp4AaABAg,Fanny.R,Mana bansos nya buat yg terdampak corona ???,-1.0
UgweUMw9gv72mNjBeXF4AaABAg,Kisahku LoL,inget ga waktu malaysia lockdown selalu di sindir..sekarang malaysia dah merayakan kemenangan atas corona..kita disini hanya gigit jari..sedih deh,-1.0
UgxoGTo05yN50Aj0Nfx4AaABAg,Bagoes Sugiharjo,"Mau kebijakan yg gimanapun, masyarakat pasti adaaaa aja yg nyinyir .",1.0
UgynGOa357BeUQ0WHk14AaABAg,Eustas Kid,Inikah yang Di maksud the hearest seventen jendral sunda empire rangga sasana,0.0
UgwJ9C_Gxn8OhBK1Hzp4AaABAg,REYVAN INDRA PERDANA,jika new normal di berlakukan maka masyarakat harus patuh dan tertib dgn peraturan pemerintah. new normal hanya bisa di jalankan kepada masyarakat yg patuh dan tdk Melangar,1.0
UgxpY3ZCjgp_0pokR854AaABAg,Ridwan Rohmad,"New normal itu kalau covid sdh terkontrol, harus nol atau sudah minimal terkontrol. Kalau blm terkontrol ya serem dong Pak Presiden sma sja dgn herd Immunity",-1.0
Ugx1iz39nGpeM36DB1h4AaABAg,Noona Vin Cooking,Kita lihat nanti gimana keadaannya setelah new normal terjadi. Apakah covid makin menurun atau malah sebaliknya,0.0
UgxxevdGCdLAWtLYllh4AaABAg,Mamah Mamah,"Indonesia sudah mendaftarkan ulang ke pimpinan sunda empire.
Makanya tatanan sudah mulai di balikan .. dan kini menjadi tatanan new normal.",0.0
UgxJpybYOmo9RPlgGWV4AaABAg,hedi an,"semoga tidak ada lockdown episode ke 2
dan semoga semua masyarakat  dan pejabat tidak ada yg jadi korban covid 19.",1.0
UgwWqjIpFCLMBg5VZxR4AaABAg,Taufik Isma,Turun aja pak anda tidak ada keseriusan menangani wabah ini,-1.0
UgxPiqS4bawtGfmCZZx4AaABAg,Anti Plongo isme,pemerintah gagal yang terbongkar ga punya dana,-1.0
UgyVKn6x_U0VJsH9C594AaABAg,fachri yansyah,Mudah-mudahan di tempat ibadah & sekolah sdh normal juga😃 Aamiin😃,1.0
UgwMyrGGZp3bKBmIjP54AaABAg,Ali Man,Rajin olah raga vitamin agar daya tahan tubuh kuat sehat,1.0
Ugw06UAbGtFURKyQyNV4AaABAg,yandi fao,Selamatkan ekonomi menambah kasus positif 👏,-1.0
UgzIz1I8omFRXKFdPJp4AaABAg,Hendy Rahman,"new normal ini wajib kah?
kalau pekerjaan bisa dikerjakan dari rumah. apakah tetap wajib masuk kantor?
mau nanya ke boss cuma ga enak haha",0.0
UgxTvX066qfyn2zefGR4AaABAg,Popo prass,apakah tatanan baru doa dari Rangga sasana,0.0
UgzLrN4dJfK7CCpiw2l4AaABAg,zeWA illham,"semoga virus ini berakhir d Indonesia,,,Amin,,,semangat indonesiaku, untuk bumi tercinta",1.0
Ugz-pUBPdCxolPMyXMZ4AaABAg,Muhamad Hafidz Loper,"What new normal?
Ente yakin jok? Lu gak liat tuh rakyat lu  pada banyak yang melanggar psbb, banyak yang mati dll. Lu gak bisa liat aa? Jadi maksud lu ini gimana ? Lu mau nyuruh kami ini mati semua ? Woi lu itu presiden, harus memikirkan rakyat kecil, kalo lu gak bisa ngurus yah lu mundur. Banyak kok negara lain, kalo gak becus presidennya mundur",-1.0
Ugz67Wx0-vpQ3bpwH_d4AaABAg,Dom Dominicus,"Buat yg selalu nyinyir pemerintah..
Emang anda punya ide brilian apa untuk hadapin pandemic ini?????",1.0
UgxT0iET8EVqlpuZ7jx4AaABAg,fandy tpf,"hanya 2 pilihan pak joko...lanjutkan pssb...ato new presiden.!!!..jgn plinplan pak! hari gini korban mkn banyak, apa mau tenaga medis rontok semua!!!",-1.0
UgzAw89me8FOIachk-h4AaABAg,KARYA WOW,POKONYA bapak presiden sama pa Ridwan Kamil sangat realistis dan sangat mengapresiasi program New Normal 👍👍👍☝☝☝☝👍☝☝☝☝☝👍👍👍👍👍👍👍👍👍👍,1.0
UgzPQ6fuLedu7MhuP5h4AaABAg,Tumin Ho,Gue heran sma orang orang yng gak suka pk jokowi  bisanya nyinyir doang  berkoar koar d komen   giliran d tangkep bilangnya hilaf ...jdi orang tu gak usah muna deh  .. mang lu pikir jdi pemimpin gampang  lu orang  yng cma bisa nya ngomong mh enk ..udh deh mending banyakin doa  semoga covit 19  segera hilang dri indonesia  dri pada nyinyir g jls  ..sebenci apapun kmu orang sma pak jokowi  ttp j  presidenya pak jokowi .,1.0
Ugw6QjswUW10MtfZsMt4AaABAg,Riandra Dwi Widacahya,"Jurus rimba alias membunuh yang lemah, sehingga yang kuat yang bertahan",0.0
Ugx8Tgkg_rj8uWpS2aF4AaABAg,Minang ko,"Apa salahnya masker tetap di pakai, hal kecil aja padahal",-1.0
Ugy3Okyg5UZN47AN3At4AaABAg,Mentari Pagi,"Buat tatanan baru,  harus daftar dlu ke sunda empire  😅",0.0
UgwXraf7SN6xRjuoLeN4AaABAg,Oriza sativa,"andainya ya.. seluruh masyarakat INDONESIA bisa manut imbauan, pasti memang bisa terwujud tujuan NEW NORMAL produktif dan aman Covid19.. semoga ya.. semua ujian ini segera berakhir, aamiin",1.0
UgzVR4BIHBMb_P7QnSZ4AaABAg,riris untami,Semoga indonesiaku bersih dari covid 19 amiin,1.0
UgySKDTdBF4447jwSEB4AaABAg,pujianto yama,"Waktunya alam menyeleksi manusia,  mana yg baik mana yg buruk,  yg baik pasti bisa melanjutkan hidup,",0.0
Ugxt1MI79lZX8AWQU5V4AaABAg,Saya Suriadi,"Waduh, kalau pemimpin membuat peraturan tapi tidak di dengar oleh rakyat... Itu tandanya pemimpinnya harus mundur...
Kebijakannya gak bisa di terima akal sehat..",-1.0
UgzUqT92CzVrHIoqUmZ4AaABAg,Haikal Naufal Aziz,Ngomong TATANAN jadi inget Sekjen Sunda Empire,0.0
UgyDNjFHatVj7FhVrHF4AaABAg,Aghan Y. Sazangka,"Yang di selamatkan ekonomi, manusianya enggak.",-1.0
UgyukgO1DI_lH0-7kE54AaABAg,Salam LEGHENDHEER,"Sekali lg jgn sampai terlalu cepat utk Indonesia, syarat2nya sdh dipenuhi utk new normal? Ayo jgn maksa, nyawa warga semua jd taruhannya",-1.0
UgzKQTcEpZn0z1WuRTt4AaABAg,Lucia Maria,"Tolong dipikirkan kembali akibat ke depannya..sebelum mencetuskan new normal, ubah pola pikir rakyat..banyak yg ngeyel..masa bodoh..Mau mengorbankan tenaga medis brp lgi..mereka manusia..bukan robot..siapkah indonesia menangani kenaikan pasien..kalau menurut saya mmg ekonomi trus brjalan tpi dgn catatan ptotokol kesehatan..saya yakin PSBB di akhiri..pasti byk kerumunan..",-1.0
Ugxjvjjn_Y3lzc5mWVd4AaABAg,Mumun Munawaroh,Walau sudah normal gue tetap stay dirumah dlu sampai bener nyaman banget,0.0
Ugzx2EPP4WdMN3_8iAB4AaABAg,dj jaya,😂😂Knp Gak Bulan puasa tadi New Normal Kan org pada Di rumah aja,-1.0
UgxTLQsvjeQExQC16hZ4AaABAg,yus Yusup,Sy mah hidup normal aj mau covid atau tidak. Sebab jaga kebersihan dan kesehatan itu hidup yg normal. Kalo new normal berarti hidup kemarin ga normal... Banyak plin plan kebijakan.,-1.0
UgyP0QC7adJJgIbFbHt4AaABAg,Adhiel Adhiel,"Negara lain aja yang teknologi nya maju dan disiplinya tinggi gak ngelakuin ini karna tau dapat meningkatkan angka positif corona yang berlebih. Heran sama indonesia yang kita tau sendiri rakyat nya bandel mlah di longgarin pergerakannya. ""teserah pemerintah aja yang kena imbas nanti  juga pemerintah klo cara new normal gak berjalan baik. 
"" moga sehat selalu buat orang yang tau penyakit ini bahaya",-1.0
UgyrdWm5Dh-IxUEt3L14AaABAg,Wahyudi WAY,"Makin k sini makin pusing dengan aturan ini itu, sedangkan Bantuan pemerintah sampai sekarang blm ada !!!",-1.0
UgwXE9uh2h6Kvee8G7N4AaABAg,Gandhi issao,"Aku setuju pak jokowi, demi ekonomi indonesia lebih baik, agar negara tidak terpuruk hanya karena corona, walaupun kita tetap waspada corona ♥️",1.0
Ugws6akDkxzHnx0Vqnh4AaABAg,ahmad faqih firdaus,"Harus diperbanyak pak fasilitas untuk mencuci tangan di setiap tempat, dan sebisa mungkin harus terus Kampanyekan masyarakat untuk selalu rajin mencuci tangan.",1.0
UgzDIvum0kDOFLy21O14AaABAg,Kumbang Hitam,"Presiden cerdas , indonesia tidak ada lockdown. Karena presiden tau, jk diadakan lock down mlah bkin ekonomi indonesia ancur. Ada unsur politik untuk menjatuhkan indonesia. Untuk masyarakat, jngn tkut dngn covid takutlah hanya pada allah. Tetap safety melawan kovid. Aktifitas biasa, dngn jaga kesehatan dan peraturan. Supaya pengangguran tidak bertambah. Indonesia bisa 👍",1.0
Ugw2epbjeEn55L82olF4AaABAg,Dont do that,"buat yang suka menyalahkan masyarakat 
apakah orang Indonesia tidak disiplin ? Coba suruh ke Singapura, langsung tertib gak merokok sembarangan gak meludah sembarangan. Suruh ke Australia, mana berani nguber lampu merah, bawa anak naik mobil gak pakai car seat atau gak pakai seatbelt. Lalu apakah orang Singapura lebih disipilin ? Coba suruh ke Batam, langsung bebas mau melakukan apapun juga. Orang Aussie ke Bali, Naik motor gak pakai helm. Tingkah laku manusia itu bisa diatur dengan tegaknya aturan. Ilmuwan sosial menyebutnya institusi. 
Soal pelanggaran PSBB itu bukan karena orang Indonesia tidak disiplin tapi Karena tidak jelasnya aturan. Orang dilarang ke mall tetapi mall buka, orang dilarang mudik ttp kendaraan boleh lewat, bandara dibuka. Setiap Pemerintah dengan komentarnya  terkesan kendor dan membingungkan maka dengan sendirinya warga negaranya pun ikutan kendor dan bingung.
copas dari pak budi kurniawan dosen policy public",-1.0
UgzJT5CRKlMQvsnDd5l4AaABAg,Yogi munandar10,"yang kaya bertahan,yang miskin mati....hidup negri indonesia...",-1.0
Ugwktg8I_XfkH1-a5Mx4AaABAg,Lisna Channel,Pendidikan gimana pak?? Anak sekolah susah kalo harus diatur jaga jarak apalagi anak SD maunya main teruss,-1.0
UgzAtTxsdYnU-OODnLV4AaABAg,Dimas tyo,"Terima kasih bpk Presiden, TNI Polri dan Gubernur Jawa barat yg senantiasa berusaha agar Ekonomi berjalan tetapi penanganan wabah terus berlanjut hingga vaksin di temukan...  Banyak yg nyinyir, banyak yg kritik.. Di setiap kebijakan.. Tetapi ketahuilah bahwasannya mereka itu kaum yg malas yg hanya bisa mengeluh dan jika bansos datang antrinya paling dpn.. Klu ga dapat protes dan kritiknya membabi buta... 😂 😂 😂",1.0
UgzktmGTQD0XjJyMCpx4AaABAg,Sabrina Sayang,"Masyarakatnya g bs d atur,sekarep dewek ,yg sbr pak Jokowi akan indah PD waktumya. Amiin",0.0
Ugw8dVM7fjlpLtXJI1x4AaABAg,Gray Borg,"TIAP HARI MASIH ADA RATUSAN ORANG POSITIVE PERHARI, APANYA YG SELESAI. KAMU LAH  NEW ABNORMAL PEMERINTAH SOK SOK  PAKE ISTILAH ISTILAH NEW NORMAL GAUL PEMBODOHAN PEMBOHONGAN",-1.0
Ugw2p8Q9Vxs692-CNGd4AaABAg,Mulyadi Ommul,"NEGARA NGAK NGURUSIN PENYAKIT KITA, KITA URUS SENDIRI, BEROBAT SDH BAYAR SENDIRI MELALUI BPJS, NEGARA HANYA AKAN URUS MASALAH EKONOMI KRENA NGURUSI MASYARAKAT NGAK ADAPAT APA2 ..KLU URUS EKONOMI ADA HITUNG2ANNYA ..WAKWAW",-1.0
UgwsiJQyPVCJpJqreYR4AaABAg,Rahmat Hardiansa,Demi masalah uang APBN rela memberlakukan rakyatnya dalam hukum rimba siapa lemah dia mati.,-1.0
Ugw7gSDJ_WqL9QWAAZ14AaABAg,Dody Rakhman,"Udahlah ya, presidennya aja terserah, suka2 sendiri. Pantas rakyatnya juga terserah suka2 sendiri.",-1.0
UgxCcDr1cyUgznVCRrd4AaABAg,Mailmaulana Rikafa,Apapun jurus nya kalao plonga plongo yg ngomong gue gk percaya,-1.0
Ugwwv99YnY6Zhz_39Kd4AaABAg,TKI malaysia,INTINYA TIDAK MAU DI ATUR ... Indonesia terserah ..,-1.0
UgyjXJmWmWnGrCnJu2N4AaABAg,Tourasik. com,Pak presiden New Normalnya wisata gimana?...wisata mulai awal sudah ditutup semua...,0.0
UgzTJJ4fmSFE8i8Xnf94AaABAg,Sonny Abraham,"mungkin karena di bekasi panas, katanya Corona takut panas. 🤣",0.0
Ugyq29jijUH0q_sbfVp4AaABAg,Yanto Botak,aminnn semoga semua ini baik dan lancar👍👍👍👍👍,0.0
UgySs8zO-51f1a4lZbR4AaABAg,ATIS TOUR Frans,Pasar deket rmh ane yg di jaga aparat ttp j yg belanja berjubel-jubel tdk memperhatikn social distancing aparat pun angkat tangan😧,0.0
Ugz3QsAD-pue_MijmqB4AaABAg,Hariadi Wowok,"ciri pemimpin yang tidak pantas dalam syariah agama
Khianat= tidak bisa dipercaya
Kitman=menyembunyikan kebenaran
Baladah=tidak cerdas
Kidzib=berkata bohong

apa yang terjadi bila kita masih menjadikannya pemimpin
Surat Al Ahzab : 1
Wahai Nabi! Bertakwalah kepada Allah dan janganlah engkau menuruti (keinginan) orang-orang kafir dan orang-orang munafik. Sesungguhnya Allah Maha Mengetahui, Mahabijaksana,
Surat Al Ahzab : 9
Wahai orang-orang yang beriman! Ingatlah akan nikmat Allah (yang telah dikaruniakan) kepadamu ketika bala tentara datang kepadamu, lalu Kami kirimkan kepada mereka angin topan dan bala tentara yang tidak dapat terlihat olehmu. Allah Maha Melihat apa yang kamu kerjakan
Surat Al Ahzab : 10
(Yaitu) ketika mereka datang kepadamu dari atas dan dari bawahmu, dan ketika penglihatan(mu) terpana dan hatimu menyesak sampai ke tenggorokan dan kamu berprasangka yang bukan-bukan terhadap Allah
Surat Al Ahzab : 17
Katakanlah, “Siapakah yang dapat melindungi kamu dari (ketentuan) Allah jika Dia menghendaki bencana atasmu atau menghendaki rahmat untuk dirimu?” Mereka itu tidak akan mendapatkan pelindung dan penolong selain Allah.

dan pada saat pemimpin itu lemah karena mulai ditunjukkan mana yang haq dan mana yang batil

Surat Al Ahzab : 18
Sungguh, Allah mengetahui orang-orang yang menghalang-halangi di antara kamu dan orang yang berkata kepada saudara-saudaranya, “Marilah bersama kami.” Tetapi mereka datang berperang hanya sebentar,
Surat Al Ahzab : 19
mereka kikir terhadapmu. Apabila datang ketakutan (bahaya), kamu lihat mereka itu memandang kepadamu dengan mata yang terbalik-balik seperti orang yang pingsan karena akan mati, dan apabila ketakutan telah hilang, mereka mencaci kamu dengan lidah yang tajam, sedang mereka kikir untuk berbuat kebaikan. Mereka itu tidak beriman, maka Allah menghapus amalnya. Dan yang demikian itu mudah bagi Allah

silahkan pilih mau berlindung pada Allah apa berlindung pada pimpinan yg tidak Amanah,..
krn perilaku corona pun sudah dituliskan sejak quran diturunkan
ato cari pemimpin yg Amanah,Sidig,Fathonah dan Tablig,,,karena Allah tidak akan mendatangkan musibah tanpa sebab dan akibat
semoga berkah dan menjadi kita pelajaran yg baik",0.0
Ugx9wEsQ0rXdkJ4G1LZ4AaABAg,Toge Music,"top lah OHW bisnis vaksin nya, Strategi marketing nya keren, lewat media2 informasi. Siap2 aja negara ini bakal bangkrut karena kebanyakan kelilit hutang, ditambah lagi nanti harus beli vaksin. Udh pada gede, sharusnya paham. Ya mau gmn lagi? Cuma bsa menunduk, jadi susah buat menegakkan kepala.",0.0
Ugw1r9iWzFUQ14rp8w94AaABAg,alfinda alamsyah,"Maksud tujuannya memperbaiki ekonomi Indonesia dinegara2 yg lain udah melaksanakan.

Ini kan kemauan rakyatnya bisa aktivitas keluar mencari nafkah ya gak?!
Yg mau ke mall strah klo imun kalian kuat 😅",1.0
UgwmN6Gnxo7VHYjuLTF4AaABAg,Dino Otsuki,Dulu katanya kebal .. ni tatanan .. pengangguran digaji 😂😂,0.0
UgyLmc8brf013kBxylB4AaABAg,attos chinos,"lbh baik utamakan ""new normal"" dlm sektor industri,krn industri lah yg menyerap bnyk tenaga kerja,dngn syarat pengusaha&karyawannya menerapkan protokol kesehatan dng ketat",1.0
UgxSevkgn3tOS9Gbk6d4AaABAg,Baboy 168,"Permainan kata, zona hijau datanya apakah valid?",-1.0
Ugw7blbir0Hld8lPIVt4AaABAg,Madafaka,"Corona Virus Indonesia:
- Rp 72 Miliar Untuk Influencer untuk naikin pariwisata (Dimulainya penyebaran virus di indonesia)
- 38.822 Napi di bebaskan untuk menghemat anggaran Rp260 miliar (anggaran yg ada di pakai buat naikin pariwisata)
- PSBB menyeluruh (Napi yg bebas memulai aksinya, WNA positif corona buah hasil 72 miliar berdatangan bawa virus)
- PSBB menyeluruh Part 2 (Warga mudik duluan virus pun menyebar, data curi start mudik di bocorkan najwa shihab dan jokowi berkata ""itu pulang kampung bukan mudik"", warga pun ribut mudik vs pulkam dan teralihkan dari masalah data curi start mudik penyebab covid19 menyebar ke seluruh indonesia)
- PSBB menyeluruh Part 3 (Fasilitas umum dan ke agamaan ditutup...... kecuali Mall...... ada positif covid19 meninggal pengunjung mall panik)
- New Normal.... (to be continued...)",0.0
UgzFZjLVZW52fod4YNZ4AaABAg,Fahmi Abdullah,"Pemerintah plinplan menuju aturan nya ,harus nya sekali tegas dari bulan2 kemaren",0.0
UgzIYbaTSkoF7tafEkl4AaABAg,Baehaki Bey,Apapun yang di lakukan oleh presiden di mata pembenci akan tetap salah karna yang mereka pandang cuma kebencian dan pasti menyalahkan presiden kita harus dewasa pemerintah mengeluarkan kebijakan kebijakan tapi kita sebagai rakyat kurang disiplin tidak mau bekerja sama contohnya saja mudik pemerintah melarang mudik tapi banyak yang nekat mudik sampe pemerintah merubah dengan boleh mudik asalkan harus penuhi syarat jadi tenaga medis pun jadi korban ulah kita yang menentang tidak bisa di ajak kerja sama seharusnya kita sadar diri ini bukan waktu menyalahkan siapa pun tapi intropeksi diri aja apa yang sudah kita lakukan untuk diri kita dan semua orang pembenci selalu nembar berita hoxz indonesia bisa lebih kejam kaya india tapi pemerintah memikirkan resiko itu ayo kita sadar lebih dewasa kita kerja sama jangan menyalahkan siapa pun karna bukan waktu menyalahkan,0.0
Ugy7rNKng45DOrlRDAF4AaABAg,bapakhaji tumiran,"New normal adalah herd immunity, siap siap wabah g terkendali rumah sakit nyerah kematian semakin banyak.",-1.0
UgyT8YaDBirbbZut7DV4AaABAg,Aini qr,lets see new normal bakal senaik apa kasusnya,0.0
UgwAmjZNO4VJ4A31NON4AaABAg,setio linardi,"""new normal"" emangnya ga Ada dlm bhs Indonesia?? contoh lainnya, ""Car freeday"" tapi motor dilarang padahal sdh jelas motor itu bukan lah car (Mobil). Ingat isi sumpah pemuda, Satu Bahasa... Bahasa indonesia",0.0
UgxT6w5dNiEFcrL0ksZ4AaABAg,Tongkrongan Babeh Channel,"Yang punya duit bilang pemerintah plin plan kmrin psbb skrang engga.
Yg ga punya duit ok kita battle imunity",0.0
Ugxvep6-OFLhh7eTgjp4AaABAg,Paulus Putranto,"Udah ga simpatik lagi deh sama jokowi, klo nanti anaknya mencalonkan sebagai presiden, ga akan saya pilih, era jokowi lebih susah di banding presiden sebelumnya",-1.0
Ugy6twfS8fYuhcGdtb94AaABAg,TiaraNvs,Cieee.....new Normal adalah Bukti KEGAGALAN JOKOWI CS😆😆😆😆,0.0
Ugz4K8HAZPlJK6XQaA54AaABAg,Muhammad Aufar,Plin plan...esOknya lagi paling berubah aturannya ...btw konser kemarin dana lelangnya kemana wi?😁🤣,0.0
UgwqfhR3Z3CWOkJihyF4AaABAg,Rea Nia,"Alkamdulilah semoga kedepanya lebih baik ,semoga  pak presiden selalu dlm lindungan Alloh amin.",1.0
UgwD4os4UEWpQzB_4zR4AaABAg,Pengemis Paypal,"Suka hatimu lah pinokio, bnyak kali program dongeng kau buat. Nampak kali kau hobi baca dongeng 🙄",0.0
Ugznwk9ZipWG2RCvzYJ4AaABAg,EAC Official,New normal sama herd imunity sebelas duabelas ga seh,0.0
Ugz_foZC1fNc50q5J054AaABAg,Arief Budiman,"Lebaran udah usai, percuma pengunjung mall akan sepi",0.0
Ugzg8Rb8uzYFsPTY9Jx4AaABAg,ari satrio,"kasus positif semakin banyak bahkan stiap hri  kenapa diberlakukan new normal?, tolong jelaskan siapa yang tau,,, saya yg miskin ilmu. .",-1.0
UgwocvoCCLBl7rJVaAh4AaABAg,Zaki Maulana,"Bukan nya normal yg di inginkan masyarakat indonesia..tuh sekarang di turuti kemauan nya.!!  Nikmati aja yg di inginkan.!!  Mantap pakde jokowi.!!

Disuruh diem di rumah ehh pada ngeyel,disuruh kluar spt biasa bilangnya pemerintah ma bunuh rakyat nya 😂 😂 
Rakyat indonesia maha paling pinter dr pemimpin nya.!!😂",0.0
Ugx6_KOPNg9lwmIaH7N4AaABAg,Hari Sanusi,Makanya lah kalo semua nya di TUTUP di LOCKDOWND MATI ORANG,1.0
UgyroU7Bw870x3E6Ib54AaABAg,Rahmat wahid Azzam,"Sekali2 serius ngapa,,jgn plin plan,jgn ngeprank mulu,cape akutuh lihatnya😟",0.0
UgwSgXagPa1bNBu2kuh4AaABAg,Fattana Plays Channel,Dengan kebijakan pemerintah yg mencla mencle ini... Gw jadi bingung apakah Corona hanya Mitos??,0.0
UgwhRNbkIxhih0Nt9BJ4AaABAg,ALAM,"disiplin rakyat haruslah bermula dari sistem pembelajaran yg ditambah baik, jika itu dilakukan maka 20tahun akan dtg pastinya Indonesia bertambah baik dan maju",0.0
UgxEma8w_xZgf2oVD0h4AaABAg,Murt aji,"Udh males denger congornya pemerintah saat ini, pengen yg baru",-1.0
UgydMMhW2IbbguUMHe54AaABAg,Pak Awan,"*Kurva belum menurun, malah dilonggarin*

_Katanya tidak maw niru negara tetangga_

Hiya hiya",-1.0
UgxWdZY2XSIZXvwCHO94AaABAg,Mansyur Vhirza,Pade. Kapan sholat berjama'ah. Di resmikan.?,0.0
Ugwk4gDy133fLAINfFF4AaABAg,carbuzzer,"Justru buruh kasar, pekerja keras, kuli pasar, kuli panggul 
jd korban tak kasat dompet , pdhal imun mereka baik....
Krn pendapatan menurun jd korban jg...",0.0
UgyyK8TdZh1E2gNWOZR4AaABAg,Zk Pratama,Ke banyakan jurus..rakyat hdp semakin susah..,-1.0
UgyonzoQ1PA3ZWQIBv54AaABAg,gerby ilhamsyah,psbb. hanya berjalan di tempat tempat yang aparat nya disipilin. beda di kota kami.. semua check point cuma dijaga sampe jam 5/jam 6.. jadi setelah itu semua bebas lalu-lalang,0.0
UgzGGDRg9PVxOh6pP-Z4AaABAg,Agniadin Tam,Ekwkwkwk indonesia menyerah lawan corona. Moga yg mati pertama orang2 yg bertanggung jawab soal heard imunity.,-1.0
UgwDkE4_eWjBxjgBqXZ4AaABAg,Zhandra Resga,"Apapun keputusan Pemerintah.. Itu pasti sdh dipikirkan dgn matang tdk asal merubah kebijakan dri A ke B .Semoga ini slh satu jln kebijakan terbaik buat kita semua.Dan kita hrs tetap mematui peraturan yg Ada dgn kluar ttp pke masker Jaga Jarak Dan Sering2 cuci tgn ,,krna tgn kita aktif hbis megang apa kita ndak tahu.🙏",1.0
UgzNYvqx-kL_aocAdrx4AaABAg,Zaman jalan makan,apa ini herd immunity yg cuma ganti nama?,0.0
Ugw00nOXcA_ZDSfl2Y14AaABAg,Ivan Ardi,pakde ujianmu d tahun ini sangat berat.smoga segera berlalu pandemi ini,0.0
UgybpR4Z37nCS5WzcDh4AaABAg,yanti elvina,"Hubungan New normal dan PSBB gimana, tolong jelasin agar org Awam bisa paham 😷",0.0
